agency_cd,site_no,datetime,cfs,cfs_cd,day_of_year,water_day,year,month
USGS,9503700,11/25/1964,20,A,330,56,1964,11
USGS,9503700,11/26/1964,20,A,331,57,1964,11
USGS,9503700,11/27/1964,20,A,332,58,1964,11
USGS,9503700,11/28/1964,21,A,333,59,1964,11
USGS,9503700,11/29/1964,21,A,334,60,1964,11
USGS,9503700,11/30/1964,22,A,335,61,1964,11
USGS,9503700,12/1/1964,22,A,336,62,1964,12
USGS,9503700,12/2/1964,22,A,337,63,1964,12
USGS,9503700,12/3/1964,23,A,338,64,1964,12
USGS,9503700,12/4/1964,23,A,339,65,1964,12
USGS,9503700,12/5/1964,23,A,340,66,1964,12
USGS,9503700,12/6/1964,23,A,341,67,1964,12
USGS,9503700,12/7/1964,23,A,342,68,1964,12
USGS,9503700,12/8/1964,23,A,343,69,1964,12
USGS,9503700,12/9/1964,23,A,344,70,1964,12
USGS,9503700,12/10/1964,23,A,345,71,1964,12
USGS,9503700,12/11/1964,23,A,346,72,1964,12
USGS,9503700,12/12/1964,23,A,347,73,1964,12
USGS,9503700,12/13/1964,23,A,348,74,1964,12
USGS,9503700,12/14/1964,23,A,349,75,1964,12
USGS,9503700,12/15/1964,23,A,350,76,1964,12
USGS,9503700,12/16/1964,23,A,351,77,1964,12
USGS,9503700,12/17/1964,23,A,352,78,1964,12
USGS,9503700,12/18/1964,24,A,353,79,1964,12
USGS,9503700,12/19/1964,24,A,354,80,1964,12
USGS,9503700,12/20/1964,23,A,355,81,1964,12
USGS,9503700,12/21/1964,23,A,356,82,1964,12
USGS,9503700,12/22/1964,23,A,357,83,1964,12
USGS,9503700,12/23/1964,23,A,358,84,1964,12
USGS,9503700,12/24/1964,23,A,359,85,1964,12
USGS,9503700,12/25/1964,23,A,360,86,1964,12
USGS,9503700,12/26/1964,23,A,361,87,1964,12
USGS,9503700,12/27/1964,23,A,362,88,1964,12
USGS,9503700,12/28/1964,23,A,363,89,1964,12
USGS,9503700,12/29/1964,23,A,364,90,1964,12
USGS,9503700,12/30/1964,23,A,365,91,1964,12
USGS,9503700,12/31/1964,22,A,366,92,1964,12
USGS,9503700,1/1/1965,22,A,1,93,1965,1
USGS,9503700,1/2/1965,22,A,2,94,1965,1
USGS,9503700,1/3/1965,22,A,3,95,1965,1
USGS,9503700,1/4/1965,22,A,4,96,1965,1
USGS,9503700,1/5/1965,22,A,5,97,1965,1
USGS,9503700,1/6/1965,24,A,6,98,1965,1
USGS,9503700,1/7/1965,25,A,7,99,1965,1
USGS,9503700,1/8/1965,24,A,8,100,1965,1
USGS,9503700,1/9/1965,22,A,9,101,1965,1
USGS,9503700,1/10/1965,22,A,10,102,1965,1
USGS,9503700,1/11/1965,22,A,11,103,1965,1
USGS,9503700,1/12/1965,22,A,12,104,1965,1
USGS,9503700,1/13/1965,22,A,13,105,1965,1
USGS,9503700,1/14/1965,22,A,14,106,1965,1
USGS,9503700,1/15/1965,22,A,15,107,1965,1
USGS,9503700,1/16/1965,22,A,16,108,1965,1
USGS,9503700,1/17/1965,22,A,17,109,1965,1
USGS,9503700,1/18/1965,22,A,18,110,1965,1
USGS,9503700,1/19/1965,22,A,19,111,1965,1
USGS,9503700,1/20/1965,23,A,20,112,1965,1
USGS,9503700,1/21/1965,23,A,21,113,1965,1
USGS,9503700,1/22/1965,24,A,22,114,1965,1
USGS,9503700,1/23/1965,24,A,23,115,1965,1
USGS,9503700,1/24/1965,23,A,24,116,1965,1
USGS,9503700,1/25/1965,23,A,25,117,1965,1
USGS,9503700,1/26/1965,22,A,26,118,1965,1
USGS,9503700,1/27/1965,22,A,27,119,1965,1
USGS,9503700,1/28/1965,22,A,28,120,1965,1
USGS,9503700,1/29/1965,22,A,29,121,1965,1
USGS,9503700,1/30/1965,22,A,30,122,1965,1
USGS,9503700,1/31/1965,22,A,31,123,1965,1
USGS,9503700,2/1/1965,22,A,32,124,1965,2
USGS,9503700,2/2/1965,22,A,33,125,1965,2
USGS,9503700,2/3/1965,22,A,34,126,1965,2
USGS,9503700,2/4/1965,22,A,35,127,1965,2
USGS,9503700,2/5/1965,22,A,36,128,1965,2
USGS,9503700,2/6/1965,24,A,37,129,1965,2
USGS,9503700,2/7/1965,24,A,38,130,1965,2
USGS,9503700,2/8/1965,23,A,39,131,1965,2
USGS,9503700,2/9/1965,22,A,40,132,1965,2
USGS,9503700,2/10/1965,22,A,41,133,1965,2
USGS,9503700,2/11/1965,21,A,42,134,1965,2
USGS,9503700,2/12/1965,21,A,43,135,1965,2
USGS,9503700,2/13/1965,20,A,44,136,1965,2
USGS,9503700,2/14/1965,20,A,45,137,1965,2
USGS,9503700,2/15/1965,21,A,46,138,1965,2
USGS,9503700,2/16/1965,21,A,47,139,1965,2
USGS,9503700,2/17/1965,21,A,48,140,1965,2
USGS,9503700,2/18/1965,22,A,49,141,1965,2
USGS,9503700,2/19/1965,22,A,50,142,1965,2
USGS,9503700,2/20/1965,23,A,51,143,1965,2
USGS,9503700,2/21/1965,24,A,52,144,1965,2
USGS,9503700,2/22/1965,24,A,53,145,1965,2
USGS,9503700,2/23/1965,24,A,54,146,1965,2
USGS,9503700,2/24/1965,24,A,55,147,1965,2
USGS,9503700,2/25/1965,24,A,56,148,1965,2
USGS,9503700,2/26/1965,24,A,57,149,1965,2
USGS,9503700,2/27/1965,24,A,58,150,1965,2
USGS,9503700,2/28/1965,24,A,59,151,1965,2
USGS,9503700,3/1/1965,24,A,60,152,1965,3
USGS,9503700,3/2/1965,24,A,61,153,1965,3
USGS,9503700,3/3/1965,24,A,62,154,1965,3
USGS,9503700,3/4/1965,24,A,63,155,1965,3
USGS,9503700,3/5/1965,24,A,64,156,1965,3
USGS,9503700,3/6/1965,25,A,65,157,1965,3
USGS,9503700,3/7/1965,25,A,66,158,1965,3
USGS,9503700,3/8/1965,25,A,67,159,1965,3
USGS,9503700,3/9/1965,26,A,68,160,1965,3
USGS,9503700,3/10/1965,25,A,69,161,1965,3
USGS,9503700,3/11/1965,27,A,70,162,1965,3
USGS,9503700,3/12/1965,29,A,71,163,1965,3
USGS,9503700,3/13/1965,28,A,72,164,1965,3
USGS,9503700,3/14/1965,26,A,73,165,1965,3
USGS,9503700,3/15/1965,25,A,74,166,1965,3
USGS,9503700,3/16/1965,24,A,75,167,1965,3
USGS,9503700,3/17/1965,23,A,76,168,1965,3
USGS,9503700,3/18/1965,24,A,77,169,1965,3
USGS,9503700,3/19/1965,23,A,78,170,1965,3
USGS,9503700,3/20/1965,22,A,79,171,1965,3
USGS,9503700,3/21/1965,22,A,80,172,1965,3
USGS,9503700,3/22/1965,22,A,81,173,1965,3
USGS,9503700,3/23/1965,22,A,82,174,1965,3
USGS,9503700,3/24/1965,22,A,83,175,1965,3
USGS,9503700,3/25/1965,23,A,84,176,1965,3
USGS,9503700,3/26/1965,23,A,85,177,1965,3
USGS,9503700,3/27/1965,24,A,86,178,1965,3
USGS,9503700,3/28/1965,24,A,87,179,1965,3
USGS,9503700,3/29/1965,24,A,88,180,1965,3
USGS,9503700,3/30/1965,24,A,89,181,1965,3
USGS,9503700,3/31/1965,24,A,90,182,1965,3
USGS,9503700,4/1/1965,24,A,91,183,1965,4
USGS,9503700,4/2/1965,25,A,92,184,1965,4
USGS,9503700,4/3/1965,41,A,93,185,1965,4
USGS,9503700,4/4/1965,263,A,94,186,1965,4
USGS,9503700,4/5/1965,365,A,95,187,1965,4
USGS,9503700,4/6/1965,280,A,96,188,1965,4
USGS,9503700,4/7/1965,261,A,97,189,1965,4
USGS,9503700,4/8/1965,183,A,98,190,1965,4
USGS,9503700,4/9/1965,213,A,99,191,1965,4
USGS,9503700,4/10/1965,452,A,100,192,1965,4
USGS,9503700,4/11/1965,491,A,101,193,1965,4
USGS,9503700,4/12/1965,213,A,102,194,1965,4
USGS,9503700,4/13/1965,144,A,103,195,1965,4
USGS,9503700,4/14/1965,138,A,104,196,1965,4
USGS,9503700,4/15/1965,175,A,105,197,1965,4
USGS,9503700,4/16/1965,263,A,106,198,1965,4
USGS,9503700,4/17/1965,313,A,107,199,1965,4
USGS,9503700,4/18/1965,274,A,108,200,1965,4
USGS,9503700,4/19/1965,173,A,109,201,1965,4
USGS,9503700,4/20/1965,79,A,110,202,1965,4
USGS,9503700,4/21/1965,53,A,111,203,1965,4
USGS,9503700,4/22/1965,36,A,112,204,1965,4
USGS,9503700,4/23/1965,29,A,113,205,1965,4
USGS,9503700,4/24/1965,26,A,114,206,1965,4
USGS,9503700,4/25/1965,25,A,115,207,1965,4
USGS,9503700,4/26/1965,24,A,116,208,1965,4
USGS,9503700,4/27/1965,24,A,117,209,1965,4
USGS,9503700,4/28/1965,24,A,118,210,1965,4
USGS,9503700,4/29/1965,24,A,119,211,1965,4
USGS,9503700,4/30/1965,24,A,120,212,1965,4
USGS,9503700,5/1/1965,24,A,121,213,1965,5
USGS,9503700,5/2/1965,23,A,122,214,1965,5
USGS,9503700,5/3/1965,22,A,123,215,1965,5
USGS,9503700,5/4/1965,22,A,124,216,1965,5
USGS,9503700,5/5/1965,22,A,125,217,1965,5
USGS,9503700,5/6/1965,22,A,126,218,1965,5
USGS,9503700,5/7/1965,22,A,127,219,1965,5
USGS,9503700,5/8/1965,22,A,128,220,1965,5
USGS,9503700,5/9/1965,22,A,129,221,1965,5
USGS,9503700,5/10/1965,22,A,130,222,1965,5
USGS,9503700,5/11/1965,22,A,131,223,1965,5
USGS,9503700,5/12/1965,23,A,132,224,1965,5
USGS,9503700,5/13/1965,23,A,133,225,1965,5
USGS,9503700,5/14/1965,23,A,134,226,1965,5
USGS,9503700,5/15/1965,23,A,135,227,1965,5
USGS,9503700,5/16/1965,22,A,136,228,1965,5
USGS,9503700,5/17/1965,22,A,137,229,1965,5
USGS,9503700,5/18/1965,22,A,138,230,1965,5
USGS,9503700,5/19/1965,22,A,139,231,1965,5
USGS,9503700,5/20/1965,23,A,140,232,1965,5
USGS,9503700,5/21/1965,23,A,141,233,1965,5
USGS,9503700,5/22/1965,24,A,142,234,1965,5
USGS,9503700,5/23/1965,24,A,143,235,1965,5
USGS,9503700,5/24/1965,24,A,144,236,1965,5
USGS,9503700,5/25/1965,25,A,145,237,1965,5
USGS,9503700,5/26/1965,25,A,146,238,1965,5
USGS,9503700,5/27/1965,25,A,147,239,1965,5
USGS,9503700,5/28/1965,25,A,148,240,1965,5
USGS,9503700,5/29/1965,24,A,149,241,1965,5
USGS,9503700,5/30/1965,24,A,150,242,1965,5
USGS,9503700,5/31/1965,24,A,151,243,1965,5
USGS,9503700,6/1/1965,24,A,152,244,1965,6
USGS,9503700,6/2/1965,24,A,153,245,1965,6
USGS,9503700,6/3/1965,24,A,154,246,1965,6
USGS,9503700,6/4/1965,24,A,155,247,1965,6
USGS,9503700,6/5/1965,24,A,156,248,1965,6
USGS,9503700,6/6/1965,24,A,157,249,1965,6
USGS,9503700,6/7/1965,24,A,158,250,1965,6
USGS,9503700,6/8/1965,24,A,159,251,1965,6
USGS,9503700,6/9/1965,24,A,160,252,1965,6
USGS,9503700,6/10/1965,24,A,161,253,1965,6
USGS,9503700,6/11/1965,24,A,162,254,1965,6
USGS,9503700,6/12/1965,24,A,163,255,1965,6
USGS,9503700,6/13/1965,24,A,164,256,1965,6
USGS,9503700,6/14/1965,24,A,165,257,1965,6
USGS,9503700,6/15/1965,23,A,166,258,1965,6
USGS,9503700,6/16/1965,23,A,167,259,1965,6
USGS,9503700,6/17/1965,23,A,168,260,1965,6
USGS,9503700,6/18/1965,23,A,169,261,1965,6
USGS,9503700,6/19/1965,23,A,170,262,1965,6
USGS,9503700,6/20/1965,23,A,171,263,1965,6
USGS,9503700,6/21/1965,23,A,172,264,1965,6
USGS,9503700,6/22/1965,23,A,173,265,1965,6
USGS,9503700,6/23/1965,23,A,174,266,1965,6
USGS,9503700,6/24/1965,23,A,175,267,1965,6
USGS,9503700,6/25/1965,23,A,176,268,1965,6
USGS,9503700,6/26/1965,22,A,177,269,1965,6
USGS,9503700,6/27/1965,22,A,178,270,1965,6
USGS,9503700,6/28/1965,22,A,179,271,1965,6
USGS,9503700,6/29/1965,22,A,180,272,1965,6
USGS,9503700,6/30/1965,22,A,181,273,1965,6
USGS,9503700,7/1/1965,22,A,182,274,1965,7
USGS,9503700,7/2/1965,22,A,183,275,1965,7
USGS,9503700,7/3/1965,22,A,184,276,1965,7
USGS,9503700,7/4/1965,22,A,185,277,1965,7
USGS,9503700,7/5/1965,22,A,186,278,1965,7
USGS,9503700,7/6/1965,22,A,187,279,1965,7
USGS,9503700,7/7/1965,22,A,188,280,1965,7
USGS,9503700,7/8/1965,22,A,189,281,1965,7
USGS,9503700,7/9/1965,22,A,190,282,1965,7
USGS,9503700,7/10/1965,22,A,191,283,1965,7
USGS,9503700,7/11/1965,61,A,192,284,1965,7
USGS,9503700,7/12/1965,57,A,193,285,1965,7
USGS,9503700,7/13/1965,28,A,194,286,1965,7
USGS,9503700,7/14/1965,24,A,195,287,1965,7
USGS,9503700,7/15/1965,22,A,196,288,1965,7
USGS,9503700,7/16/1965,22,A,197,289,1965,7
USGS,9503700,7/17/1965,22,A,198,290,1965,7
USGS,9503700,7/18/1965,26,A,199,291,1965,7
USGS,9503700,7/19/1965,23,A,200,292,1965,7
USGS,9503700,7/20/1965,21,A,201,293,1965,7
USGS,9503700,7/21/1965,21,A,202,294,1965,7
USGS,9503700,7/22/1965,22,A,203,295,1965,7
USGS,9503700,7/23/1965,22,A,204,296,1965,7
USGS,9503700,7/24/1965,22,A,205,297,1965,7
USGS,9503700,7/25/1965,22,A,206,298,1965,7
USGS,9503700,7/26/1965,21,A,207,299,1965,7
USGS,9503700,7/27/1965,21,A,208,300,1965,7
USGS,9503700,7/28/1965,41,A,209,301,1965,7
USGS,9503700,7/29/1965,22,A,210,302,1965,7
USGS,9503700,7/30/1965,21,A,211,303,1965,7
USGS,9503700,7/31/1965,21,A,212,304,1965,7
USGS,9503700,8/1/1965,21,A,213,305,1965,8
USGS,9503700,8/2/1965,21,A,214,306,1965,8
USGS,9503700,8/3/1965,21,A,215,307,1965,8
USGS,9503700,8/4/1965,21,A,216,308,1965,8
USGS,9503700,8/5/1965,21,A,217,309,1965,8
USGS,9503700,8/6/1965,21,A,218,310,1965,8
USGS,9503700,8/7/1965,21,A,219,311,1965,8
USGS,9503700,8/8/1965,21,A,220,312,1965,8
USGS,9503700,8/9/1965,21,A,221,313,1965,8
USGS,9503700,8/10/1965,21,A,222,314,1965,8
USGS,9503700,8/11/1965,21,A,223,315,1965,8
USGS,9503700,8/12/1965,21,A,224,316,1965,8
USGS,9503700,8/13/1965,21,A,225,317,1965,8
USGS,9503700,8/14/1965,24,A,226,318,1965,8
USGS,9503700,8/15/1965,36,A,227,319,1965,8
USGS,9503700,8/16/1965,26,A,228,320,1965,8
USGS,9503700,8/17/1965,29,A,229,321,1965,8
USGS,9503700,8/18/1965,29,A,230,322,1965,8
USGS,9503700,8/19/1965,25,A,231,323,1965,8
USGS,9503700,8/20/1965,23,A,232,324,1965,8
USGS,9503700,8/21/1965,22,A,233,325,1965,8
USGS,9503700,8/22/1965,22,A,234,326,1965,8
USGS,9503700,8/23/1965,22,A,235,327,1965,8
USGS,9503700,8/24/1965,22,A,236,328,1965,8
USGS,9503700,8/25/1965,21,A,237,329,1965,8
USGS,9503700,8/26/1965,21,A,238,330,1965,8
USGS,9503700,8/27/1965,21,A,239,331,1965,8
USGS,9503700,8/28/1965,20,A,240,332,1965,8
USGS,9503700,8/29/1965,22,A,241,333,1965,8
USGS,9503700,8/30/1965,21,A,242,334,1965,8
USGS,9503700,8/31/1965,21,A,243,335,1965,8
USGS,9503700,9/1/1965,21,A,244,336,1965,9
USGS,9503700,9/2/1965,21,A,245,337,1965,9
USGS,9503700,9/3/1965,21,A,246,338,1965,9
USGS,9503700,9/4/1965,21,A,247,339,1965,9
USGS,9503700,9/5/1965,22,A,248,340,1965,9
USGS,9503700,9/6/1965,21,A,249,341,1965,9
USGS,9503700,9/7/1965,20,A,250,342,1965,9
USGS,9503700,9/8/1965,20,A,251,343,1965,9
USGS,9503700,9/9/1965,20,A,252,344,1965,9
USGS,9503700,9/10/1965,20,A,253,345,1965,9
USGS,9503700,9/11/1965,21,A,254,346,1965,9
USGS,9503700,9/12/1965,21,A,255,347,1965,9
USGS,9503700,9/13/1965,21,A,256,348,1965,9
USGS,9503700,9/14/1965,21,A,257,349,1965,9
USGS,9503700,9/15/1965,21,A,258,350,1965,9
USGS,9503700,9/16/1965,21,A,259,351,1965,9
USGS,9503700,9/17/1965,22,A,260,352,1965,9
USGS,9503700,9/18/1965,24,A,261,353,1965,9
USGS,9503700,9/19/1965,22,A,262,354,1965,9
USGS,9503700,9/20/1965,21,A,263,355,1965,9
USGS,9503700,9/21/1965,20,A,264,356,1965,9
USGS,9503700,9/22/1965,20,A,265,357,1965,9
USGS,9503700,9/23/1965,20,A,266,358,1965,9
USGS,9503700,9/24/1965,20,A,267,359,1965,9
USGS,9503700,9/25/1965,20,A,268,360,1965,9
USGS,9503700,9/26/1965,20,A,269,361,1965,9
USGS,9503700,9/27/1965,20,A,270,362,1965,9
USGS,9503700,9/28/1965,20,A,271,363,1965,9
USGS,9503700,9/29/1965,20,A,272,364,1965,9
USGS,9503700,9/30/1965,20,A,273,365,1965,9
USGS,9503700,10/1/1965,20,A,274,1,1965,10
USGS,9503700,10/2/1965,20,A,275,2,1965,10
USGS,9503700,10/3/1965,20,A,276,3,1965,10
USGS,9503700,10/4/1965,20,A,277,4,1965,10
USGS,9503700,10/5/1965,20,A,278,5,1965,10
USGS,9503700,10/6/1965,20,A,279,6,1965,10
USGS,9503700,10/7/1965,20,A,280,7,1965,10
USGS,9503700,10/8/1965,20,A,281,8,1965,10
USGS,9503700,10/9/1965,20,A,282,9,1965,10
USGS,9503700,10/10/1965,19,A,283,10,1965,10
USGS,9503700,10/11/1965,19,A,284,11,1965,10
USGS,9503700,10/12/1965,19,A,285,12,1965,10
USGS,9503700,10/13/1965,19,A,286,13,1965,10
USGS,9503700,10/14/1965,19,A,287,14,1965,10
USGS,9503700,10/15/1965,19,A,288,15,1965,10
USGS,9503700,10/16/1965,20,A,289,16,1965,10
USGS,9503700,10/17/1965,21,A,290,17,1965,10
USGS,9503700,10/18/1965,21,A,291,18,1965,10
USGS,9503700,10/19/1965,20,A,292,19,1965,10
USGS,9503700,10/20/1965,20,A,293,20,1965,10
USGS,9503700,10/21/1965,20,A,294,21,1965,10
USGS,9503700,10/22/1965,20,A,295,22,1965,10
USGS,9503700,10/23/1965,20,A,296,23,1965,10
USGS,9503700,10/24/1965,20,A,297,24,1965,10
USGS,9503700,10/25/1965,21,A,298,25,1965,10
USGS,9503700,10/26/1965,21,A,299,26,1965,10
USGS,9503700,10/27/1965,21,A,300,27,1965,10
USGS,9503700,10/28/1965,21,A,301,28,1965,10
USGS,9503700,10/29/1965,21,A,302,29,1965,10
USGS,9503700,10/30/1965,21,A,303,30,1965,10
USGS,9503700,10/31/1965,21,A,304,31,1965,10
USGS,9503700,11/1/1965,21,A,305,32,1965,11
USGS,9503700,11/2/1965,21,A,306,33,1965,11
USGS,9503700,11/3/1965,21,A,307,34,1965,11
USGS,9503700,11/4/1965,21,A,308,35,1965,11
USGS,9503700,11/5/1965,21,A,309,36,1965,11
USGS,9503700,11/6/1965,21,A,310,37,1965,11
USGS,9503700,11/7/1965,21,A,311,38,1965,11
USGS,9503700,11/8/1965,21,A,312,39,1965,11
USGS,9503700,11/9/1965,21,A,313,40,1965,11
USGS,9503700,11/10/1965,21,A,314,41,1965,11
USGS,9503700,11/11/1965,21,A,315,42,1965,11
USGS,9503700,11/12/1965,22,A,316,43,1965,11
USGS,9503700,11/13/1965,22,A,317,44,1965,11
USGS,9503700,11/14/1965,22,A,318,45,1965,11
USGS,9503700,11/15/1965,22,A,319,46,1965,11
USGS,9503700,11/16/1965,23,A,320,47,1965,11
USGS,9503700,11/17/1965,23,A,321,48,1965,11
USGS,9503700,11/18/1965,23,A,322,49,1965,11
USGS,9503700,11/19/1965,23,A,323,50,1965,11
USGS,9503700,11/20/1965,23,A,324,51,1965,11
USGS,9503700,11/21/1965,23,A,325,52,1965,11
USGS,9503700,11/22/1965,23,A,326,53,1965,11
USGS,9503700,11/23/1965,24,A,327,54,1965,11
USGS,9503700,11/24/1965,24,A,328,55,1965,11
USGS,9503700,11/25/1965,24,A,329,56,1965,11
USGS,9503700,11/26/1965,412,A,330,57,1965,11
USGS,9503700,11/27/1965,65,A,331,58,1965,11
USGS,9503700,11/28/1965,32,A,332,59,1965,11
USGS,9503700,11/29/1965,26,A,333,60,1965,11
USGS,9503700,11/30/1965,24,A,334,61,1965,11
USGS,9503700,12/1/1965,23,A,335,62,1965,12
USGS,9503700,12/2/1965,23,A,336,63,1965,12
USGS,9503700,12/3/1965,22,A,337,64,1965,12
USGS,9503700,12/4/1965,22,A,338,65,1965,12
USGS,9503700,12/5/1965,22,A,339,66,1965,12
USGS,9503700,12/6/1965,22,A,340,67,1965,12
USGS,9503700,12/7/1965,22,A,341,68,1965,12
USGS,9503700,12/8/1965,22,A,342,69,1965,12
USGS,9503700,12/9/1965,24,A,343,70,1965,12
USGS,9503700,12/10/1965,636,A,344,71,1965,12
USGS,9503700,12/11/1965,1300,A,345,72,1965,12
USGS,9503700,12/12/1965,500,A,346,73,1965,12
USGS,9503700,12/13/1965,200,A,347,74,1965,12
USGS,9503700,12/14/1965,150,A,348,75,1965,12
USGS,9503700,12/15/1965,100,A,349,76,1965,12
USGS,9503700,12/16/1965,60,A,350,77,1965,12
USGS,9503700,12/17/1965,46,A,351,78,1965,12
USGS,9503700,12/18/1965,46,A,352,79,1965,12
USGS,9503700,12/19/1965,43,A,353,80,1965,12
USGS,9503700,12/20/1965,39,A,354,81,1965,12
USGS,9503700,12/21/1965,37,A,355,82,1965,12
USGS,9503700,12/22/1965,44,A,356,83,1965,12
USGS,9503700,12/23/1965,1460,A,357,84,1965,12
USGS,9503700,12/24/1965,544,A,358,85,1965,12
USGS,9503700,12/25/1965,379,A,359,86,1965,12
USGS,9503700,12/26/1965,123,A,360,87,1965,12
USGS,9503700,12/27/1965,66,A,361,88,1965,12
USGS,9503700,12/28/1965,49,A,362,89,1965,12
USGS,9503700,12/29/1965,42,A,363,90,1965,12
USGS,9503700,12/30/1965,1750,A,364,91,1965,12
USGS,9503700,12/31/1965,1340,A,365,92,1965,12
USGS,9503700,1/1/1966,713,A,1,93,1966,1
USGS,9503700,1/2/1966,229,A,2,94,1966,1
USGS,9503700,1/3/1966,71,A,3,95,1966,1
USGS,9503700,1/4/1966,48,A,4,96,1966,1
USGS,9503700,1/5/1966,40,A,5,97,1966,1
USGS,9503700,1/6/1966,36,A,6,98,1966,1
USGS,9503700,1/7/1966,33,A,7,99,1966,1
USGS,9503700,1/8/1966,29,A,8,100,1966,1
USGS,9503700,1/9/1966,27,A,9,101,1966,1
USGS,9503700,1/10/1966,26,A,10,102,1966,1
USGS,9503700,1/11/1966,26,A,11,103,1966,1
USGS,9503700,1/12/1966,25,A,12,104,1966,1
USGS,9503700,1/13/1966,25,A,13,105,1966,1
USGS,9503700,1/14/1966,25,A,14,106,1966,1
USGS,9503700,1/15/1966,25,A,15,107,1966,1
USGS,9503700,1/16/1966,25,A,16,108,1966,1
USGS,9503700,1/17/1966,25,A,17,109,1966,1
USGS,9503700,1/18/1966,25,A,18,110,1966,1
USGS,9503700,1/19/1966,25,A,19,111,1966,1
USGS,9503700,1/20/1966,25,A,20,112,1966,1
USGS,9503700,1/21/1966,25,A,21,113,1966,1
USGS,9503700,1/22/1966,25,A,22,114,1966,1
USGS,9503700,1/23/1966,25,A,23,115,1966,1
USGS,9503700,1/24/1966,25,A,24,116,1966,1
USGS,9503700,1/25/1966,25,A,25,117,1966,1
USGS,9503700,1/26/1966,25,A,26,118,1966,1
USGS,9503700,1/27/1966,25,A,27,119,1966,1
USGS,9503700,1/28/1966,25,A,28,120,1966,1
USGS,9503700,1/29/1966,25,A,29,121,1966,1
USGS,9503700,1/30/1966,26,A,30,122,1966,1
USGS,9503700,1/31/1966,27,A,31,123,1966,1
USGS,9503700,2/1/1966,26,A,32,124,1966,2
USGS,9503700,2/2/1966,26,A,33,125,1966,2
USGS,9503700,2/3/1966,25,A,34,126,1966,2
USGS,9503700,2/4/1966,25,A,35,127,1966,2
USGS,9503700,2/5/1966,25,A,36,128,1966,2
USGS,9503700,2/6/1966,26,A,37,129,1966,2
USGS,9503700,2/7/1966,27,A,38,130,1966,2
USGS,9503700,2/8/1966,28,A,39,131,1966,2
USGS,9503700,2/9/1966,27,A,40,132,1966,2
USGS,9503700,2/10/1966,26,A,41,133,1966,2
USGS,9503700,2/11/1966,26,A,42,134,1966,2
USGS,9503700,2/12/1966,26,A,43,135,1966,2
USGS,9503700,2/13/1966,25,A,44,136,1966,2
USGS,9503700,2/14/1966,25,A,45,137,1966,2
USGS,9503700,2/15/1966,25,A,46,138,1966,2
USGS,9503700,2/16/1966,25,A,47,139,1966,2
USGS,9503700,2/17/1966,25,A,48,140,1966,2
USGS,9503700,2/18/1966,25,A,49,141,1966,2
USGS,9503700,2/19/1966,25,A,50,142,1966,2
USGS,9503700,2/20/1966,25,A,51,143,1966,2
USGS,9503700,2/21/1966,25,A,52,144,1966,2
USGS,9503700,2/22/1966,25,A,53,145,1966,2
USGS,9503700,2/23/1966,25,A,54,146,1966,2
USGS,9503700,2/24/1966,25,A,55,147,1966,2
USGS,9503700,2/25/1966,25,A,56,148,1966,2
USGS,9503700,2/26/1966,25,A,57,149,1966,2
USGS,9503700,2/27/1966,25,A,58,150,1966,2
USGS,9503700,2/28/1966,25,A,59,151,1966,2
USGS,9503700,3/1/1966,25,A,60,152,1966,3
USGS,9503700,3/2/1966,25,A,61,153,1966,3
USGS,9503700,3/3/1966,25,A,62,154,1966,3
USGS,9503700,3/4/1966,25,A,63,155,1966,3
USGS,9503700,3/5/1966,25,A,64,156,1966,3
USGS,9503700,3/6/1966,25,A,65,157,1966,3
USGS,9503700,3/7/1966,25,A,66,158,1966,3
USGS,9503700,3/8/1966,25,A,67,159,1966,3
USGS,9503700,3/9/1966,25,A,68,160,1966,3
USGS,9503700,3/10/1966,25,A,69,161,1966,3
USGS,9503700,3/11/1966,25,A,70,162,1966,3
USGS,9503700,3/12/1966,25,A,71,163,1966,3
USGS,9503700,3/13/1966,26,A,72,164,1966,3
USGS,9503700,3/14/1966,26,A,73,165,1966,3
USGS,9503700,3/15/1966,26,A,74,166,1966,3
USGS,9503700,3/16/1966,26,A,75,167,1966,3
USGS,9503700,3/17/1966,25,A,76,168,1966,3
USGS,9503700,3/18/1966,25,A,77,169,1966,3
USGS,9503700,3/19/1966,25,A,78,170,1966,3
USGS,9503700,3/20/1966,25,A,79,171,1966,3
USGS,9503700,3/21/1966,25,A,80,172,1966,3
USGS,9503700,3/22/1966,25,A,81,173,1966,3
USGS,9503700,3/23/1966,25,A,82,174,1966,3
USGS,9503700,3/24/1966,25,A,83,175,1966,3
USGS,9503700,3/25/1966,26,A,84,176,1966,3
USGS,9503700,3/26/1966,26,A,85,177,1966,3
USGS,9503700,3/27/1966,25,A,86,178,1966,3
USGS,9503700,3/28/1966,25,A,87,179,1966,3
USGS,9503700,3/29/1966,25,A,88,180,1966,3
USGS,9503700,3/30/1966,25,A,89,181,1966,3
USGS,9503700,3/31/1966,25,A,90,182,1966,3
USGS,9503700,4/1/1966,25,A,91,183,1966,4
USGS,9503700,4/2/1966,25,A,92,184,1966,4
USGS,9503700,4/3/1966,25,A,93,185,1966,4
USGS,9503700,4/4/1966,25,A,94,186,1966,4
USGS,9503700,4/5/1966,25,A,95,187,1966,4
USGS,9503700,4/6/1966,25,A,96,188,1966,4
